state	year	county	ed	precinct	cd	g2004_COM_dv	g2004_COM_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USS_dv	g2004_USS_rv	g2004_USS_tv
"MD"	2004	2	6	22	3		0	637	698	1374	623	822	1467	748	659	1433
"MD"	2004	2	6	23	3		0	582	549	1166	604	589	1212	716	454	1195
"MD"	2004	2	6	24	3		0	621	388	1037	665	418	1095	729	327	1074
"MD"	2004	2	6	25	3		0	461	649	1137	481	697	1192	585	572	1170
"MD"	2004	2	6	26	3		0	491	657	1173	485	752	1246	640	574	1222
"MD"	2004	2	6	27	3		0	216	383	610	206	425	637	268	351	626
"MD"	2004	2	6	28	3		0	397	639	1054	401	677	1090	507	566	1081
"MD"	2004	2	6	29	3		0	324	419	769	328	455	802	400	372	784
"MD"	2004	2	6	30	3		0	554	545	1122	586	570	1173	662	473	1153
"MD"	2004	2	6	31	3		0	353	595	969	337	648	995	440	535	984
"MD"	2004	2	7	1	5		0	910	724	1672	682	1031	1730	879	795	1699
"MD"	2004	2	7	2	5		0	883	694	1613	696	951	1670	882	730	1642
"MD"	2004	2	7	3	5		0	639	382	1058	555	536	1105	674	398	1091
"MD"	2004	2	7	4	5		0	617	568	1225	519	746	1280	665	579	1259
"MD"	2004	2	7	5	5		0	761	656	1478	619	896	1544	803	684	1518
"MD"	2004	2	7	6	5		0	780	748	1570	609	1046	1678	818	799	1642
"MD"	2004	2	7	7	5		0	729	751	1519	584	993	1583	739	785	1553
"MD"	2004	2	7	8	5		0	685	541	1254	566	740	1323	711	569	1293
"MD"	2004	2	7	9	5		0	709	525	1261	581	721	1309	719	536	1278
"MD"	2004	2	7	10	5		0	622	617	1275	518	817	1346	644	655	1325
"MD"	2004	2	7	11	5		0	663	704	1393	524	920	1458	675	741	1427
"MD"	2004	2	7	12	5		0	741	736	1517	575	986	1582	748	786	1558
"MD"	2004	2	7	13	3		0	532	913	1473	544	960	1521	721	771	1509
"MD"	2004	2	7	14	3		0	416	605	1054	474	607	1094	565	491	1076
"MD"	2004	2	7	15	3		0	519	700	1241	551	714	1284	692	555	1258
"MD"	2004	2	7	16	3		0	642	682	1357	690	706	1412	800	559	1385
"MD"	2004	2	7	17	3		0	528	724	1276	552	752	1327	696	590	1305
"MD"	2004	2	7	18	3		0	527	847	1402	569	876	1467	712	709	1441
"MD"	2004	2	7	19	5		0	754	724	1518	620	954	1590	773	772	1564
"MD"	2004	2	7	20	3		0	456	530	1009	489	568	1066	582	445	1042
"MD"	2004	2	7	21	5		0	720	617	1369	539	880	1432	714	666	1399
"MD"	2004	2	7	22	5		0	704	777	1519	540	1009	1568	720	810	1544
"MD"	2004	2	7	23	5		0	486	442	952	388	598	999	501	468	983
"MD"	2004	2	7	24	3		0	520	890	1431	547	936	1501	688	769	1472
"MD"	2004	2	7	25	5		0	684	554	1269	528	782	1323	674	599	1297
"MD"	2004	2	7	26	3		0	382	654	1051	415	647	1072	541	509	1065
"MD"	2004	2	7	27	5		0	357	407	783	304	499	807	358	436	798
"MD"	2004	3	1	1	3	374	379	371	64	461	385	151	541	399	89	505
"MD"	2004	3	1	2	3	591	598	559	148	758	588	232	841	607	175	808
"MD"	2004	3	1	3	3	541	542	484	206	717	459	329	809	501	241	769
"MD"	2004	3	1	4	3	290	297	258	100	374	244	158	412	265	120	397
"MD"	2004	3	1	5	3	442	447	401	187	600	366	270	649	411	214	632
"MD"	2004	3	1	6	3	1053	1059	991	342	1375	860	660	1557	1025	447	1494
"MD"	2004	3	2	1	3	310	311	293	53	376	319	86	416	324	60	400
"MD"	2004	3	2	2	3	510	514	479	135	661	475	242	748	504	171	710
"MD"	2004	3	2	3	3	597	604	580	158	799	590	266	885	627	191	853
"MD"	2004	3	3	1	7	453	454	461	25	499	536	41	583	495	36	539
"MD"	2004	3	3	2	7	47	47	42	6	49	48	9	57	44	7	51
"MD"	2004	3	3	3	3	339	344	320	125	457	325	189	528	336	162	507
"MD"	2004	3	4	1	7	311	315	268	90	372	301	92	407	285	88	388
"MD"	2004	3	4	2	7	331	334	296	72	377	330	86	418	302	74	387
"MD"	2004	3	4	3	7	202	202	221	4	226	252	7	259	233	8	242
"MD"	2004	3	5	1	7	458	458	476	10	494	548	30	582	506	15	535
"MD"	2004	3	5	2	7	194	194	193	5	203	242	8	253	215	8	225
"MD"	2004	3	6	1	7	391	392	393	26	425	475	50	530	447	25	481
"MD"	2004	3	6	2	7	176	176	181	1	184	209	7	220	203	5	209
"MD"	2004	3	6	3	7	197	197	207	7	215	209	22	232	207	10	222
"MD"	2004	3	6	4	7	440	444	430	59	503	477	62	547	457	50	520
"MD"	2004	3	6	5	3	664	668	630	84	753	678	161	854	690	111	819
"MD"	2004	3	7	1	7	309	309	325	6	334	360	17	378	339	8	348
"MD"	2004	3	7	2	7	287	287	304	9	315	342	19	363	315	11	328
"MD"	2004	3	7	3	7	655	657	663	26	698	776	52	834	691	35	742
"MD"	2004	3	7	4	7	368	368	383	3	386	444	18	462	394	10	408
"MD"	2004	3	7	5	7	415	415	400	15	417	460	33	496	421	30	457
"MD"	2004	3	8	1	3	513	520	506	98	629	482	191	684	507	133	661
"MD"	2004	3	8	2	3	488	491	486	37	533	544	99	646	525	66	596
"MD"	2004	3	8	3	7	289	289	293	13	310	332	22	356	300	23	326
"MD"	2004	3	8	4	7	182	182	180	6	187	213	10	225	198	2	203
"MD"	2004	3	8	5	7	423	423	424	9	435	484	23	512	466	8	479
"MD"	2004	3	8	6	7	336	336	343	1	346	374	23	397	349	10	362
"MD"	2004	3	8	7	7	686	686	670	11	683	790	35	828	715	15	742
"MD"	2004	3	8	8	7	219	220	220	3	225	243	17	261	229	7	238
"MD"	2004	3	8	9	7	279	280	312	7	320	344	20	366	322	9	337
"MD"	2004	3	8	10	7	397	398	392	9	401	464	19	486	421	9	435
"MD"	2004	3	8	11	7	1392	1394	1379	21	1410	1637	75	1721	1470	40	1530
"MD"	2004	3	8	12	7	233	233	228	5	234	262	9	272	242	7	250
"MD"	2004	3	8	13	7	348	348	364	12	377	417	21	439	374	12	389
"MD"	2004	3	9	1	7	255	255	260	13	275	286	31	320	263	20	288
"MD"	2004	3	9	2	7	338	341	340	16	370	386	42	434	354	31	399
"MD"	2004	3	9	3	7	596	599	586	29	636	644	70	724	615	47	680
"MD"	2004	3	9	4	7	801	804	768	54	851	864	87	965	809	54	892
"MD"	2004	3	9	5	7	830	833	821	40	875	873	54	939	837	54	903
"MD"	2004	3	9	6	7	1000	1000	985	29	1024	1057	85	1149	1025	49	1090
"MD"	2004	3	9	7	7	771	773	784	21	826	871	47	930	820	34	873
"MD"	2004	3	9	8	7	557	557	553	13	569	677	21	701	600	14	623
"MD"	2004	3	9	9	7	346	346	358	16	382	387	30	420	361	19	389
"MD"	2004	3	9	10	7	453	457	484	18	510	519	44	569	508	17	532
"MD"	2004	3	9	11	7	99	99	102	0	103	118	4	122	109	1	110
"MD"	2004	3	9	12	7	586	586	643	11	657	732	32	767	674	17	697
"MD"	2004	3	9	13	7	364	364	366	3	373	419	15	436	387	1	392
"MD"	2004	3	9	14	7	634	634	623	8	635	709	28	741	644	21	669
"MD"	2004	3	9	15	7	491	491	490	13	505	556	29	589	519	14	538
"MD"	2004	3	9	16	7	152	152	159	0	161	177	6	185	165	1	166
"MD"	2004	3	10	1	7	476	476	479	3	483	526	26	553	504	9	513
"MD"	2004	3	10	2	7	528	528	545	9	556	606	24	633	576	13	591
"MD"	2004	3	10	3	7	168	169	180	2	183	195	10	206	178	3	185
"MD"	2004	3	10	4	7	256	256	247	6	255	302	13	317	278	7	289
"MD"	2004	3	11	1	7	528	531	484	93	619	540	98	653	521	76	630
"MD"	2004	3	11	2	7	186	186	189	24	223	214	25	244	197	31	233
"MD"	2004	3	11	3	7	557	569	559	66	654	639	69	720	603	65	693
"MD"	2004	3	11	4	7	380	381	396	12	414	435	19	459	399	17	423
"MD"	2004	3	11	5	7	223	228	205	24	257	238	29	276	224	23	261
"MD"	2004	3	11	6	7	779	787	718	137	899	823	163	1008	805	120	957
"MD"	2004	3	11	7	7	547	557	513	69	639	589	72	684	553	64	657
"MD"	2004	3	12	1	3	706	710	743	143	916	705	264	984	729	207	954
"MD"	2004	3	12	2	7	740	750	713	191	937	777	219	1010	768	188	981
"MD"	2004	3	12	3	7	203	205	191	56	271	219	62	293	228	43	286
"MD"	2004	3	12	4	7	539	545	513	85	652	582	117	715	561	85	689
"MD"	2004	3	12	5	7	490	495	473	58	597	553	63	629	515	54	612
"MD"	2004	3	12	6	7	344	352	335	47	417	385	49	446	362	44	433
"MD"	2004	3	12	7	7	506	507	519	15	545	572	41	623	537	21	572
"MD"	2004	3	12	8	7	574	578	539	72	701	652	70	748	600	69	731
"MD"	2004	3	12	9	7	456	458	402	88	517	483	126	621	452	91	569
"MD"	2004	3	12	10	7	482	484	485	25	535	562	39	613	513	32	561
"MD"	2004	3	12	11	7	324	326	331	37	376	370	58	435	350	47	403
"MD"	2004	3	12	12	7	333	334	338	12	367	378	24	408	360	17	386
"MD"	2004	3	13	1	3	664	668	688	111	849	700	200	916	705	152	888
"MD"	2004	3	13	2	3	427	433	428	81	537	409	215	637	435	134	589
"MD"	2004	3	13	3	3	575	585	542	168	775	551	299	870	581	211	834
"MD"	2004	3	13	4	3	412	414	406	116	551	327	274	607	387	177	583
"MD"	2004	3	13	5	3	193	195	179	47	252	186	92	284	202	61	275
"MD"	2004	3	13	6	7	294	294	301	8	310	320	16	338	300	6	308
"MD"	2004	3	13	7	7	583	583	595	13	610	667	41	711	607	19	633
"MD"	2004	3	13	8	7	609	611	611	15	637	659	33	701	621	15	647
"MD"	2004	3	13	9	7	331	333	340	10	359	384	14	401	355	12	379
"MD"	2004	3	13	10	7	148	148	145	1	152	175	14	191	155	7	168
"MD"	2004	3	13	11	7	661	663	660	27	710	749	43	802	696	41	754
"MD"	2004	3	13	12	7	729	740	658	184	943	718	266	1011	772	161	989
"MD"	2004	3	13	13	3	363	368	357	83	478	339	177	528	383	106	512
"MD"	2004	3	14	1	7	292	297	305	36	367	363	48	426	336	36	397
"MD"	2004	3	14	2	7	600	609	611	51	693	697	56	769	631	55	721
"MD"	2004	3	14	3	7	293	294	310	6	321	351	13	366	309	13	327
"MD"	2004	3	14	4	7	782	785	824	26	869	901	56	968	857	36	909
"MD"	2004	3	14	5	7	170	170	181	1	182	201	15	216	182	2	188
"MD"	2004	3	15	1	7	344	344	351	6	360	396	17	415	368	7	377
"MD"	2004	3	15	2	7	591	592	623	4	629	675	37	713	633	10	650
"MD"	2004	3	15	3	7	843	843	825	19	849	956	46	1007	883	30	921
"MD"	2004	3	15	4	7	355	355	366	5	372	391	19	413	362	12	380
"MD"	2004	3	15	5	7	374	375	384	7	394	426	19	447	401	10	417
"MD"	2004	3	15	6	7	751	752	744	21	766	827	46	877	759	29	794
"MD"	2004	3	15	7	7	403	403	406	14	425	435	29	466	411	20	437
"MD"	2004	3	15	8	7	380	380	378	10	390	417	19	439	378	15	399
"MD"	2004	3	15	9	7	676	676	687	8	702	729	34	767	691	22	719
"MD"	2004	3	15	10	7	838	842	851	15	869	933	52	989	856	31	894
"MD"	2004	3	15	11	7	609	610	615	9	628	693	36	734	633	20	663
"MD"	2004	3	15	12	7	253	253	229	8	239	267	23	291	249	10	267
"MD"	2004	3	15	13	7	425	425	409	12	424	466	31	499	423	17	446
"MD"	2004	3	15	14	7	607	607	592	14	610	653	35	691	622	17	648
"MD"	2004	3	15	15	7	113	113	117	4	123	136	4	142	122	4	128
"MD"	2004	3	15	16	7	329	330	336	7	343	383	14	400	346	14	364
"MD"	2004	3	15	17	7	585	585	596	9	608	671	25	700	614	15	633
"MD"	2004	3	15	18	7	341	342	354	4	359	395	10	408	360	6	371
"MD"	2004	3	15	19	7	444	444	471	4	477	520	22	543	475	7	487
"MD"	2004	3	15	20	7	734	735	737	11	753	830	44	881	775	19	800
"MD"	2004	3	15	21	7	320	320	342	1	344	388	18	406	349	9	361
"MD"	2004	3	15	22	7	396	397	417	4	422	461	16	478	433	8	446
"MD"	2004	3	15	23	7	166	166	170	1	172	190	9	200	171	6	179
"MD"	2004	3	15	24	7	350	350	329	9	339	402	10	413	352	11	366
"MD"	2004	3	15	25	7	587	587	564	17	583	653	41	698	612	18	637
"MD"	2004	3	15	26	7	459	459	456	5	464	515	20	538	477	6	488
"MD"	2004	3	15	27	7	473	473	486	14	504	587	40	629	522	13	539
"MD"	2004	3	15	28	7	698	698	739	11	751	818	28	849	745	21	772
"MD"	2004	3	15	29	7	833	834	854	19	880	936	39	980	854	29	893
"MD"	2004	3	15	30	7	330	330	337	1	341	364	12	379	343	5	351
"MD"	2004	3	16	1	7	300	301	313	2	321	360	16	377	330	5	339
"MD"	2004	3	16	2	7	497	499	531	10	546	606	39	648	550	12	564
"MD"	2004	3	16	3	7	338	338	346	6	355	395	19	416	361	11	375
"MD"	2004	3	16	4	7	274	277	292	6	302	322	18	345	298	9	314
"MD"	2004	3	16	5	7	641	641	656	6	666	726	36	763	676	19	701
"MD"	2004	3	16	6	7	772	773	772	20	794	861	41	907	787	29	827
"MD"	2004	3	16	7	7	426	427	416	10	430	496	25	526	447	14	464
"MD"	2004	3	16	8	7	643	643	658	14	675	726	31	757	672	12	690
"MD"	2004	3	16	9	7	653	654	668	6	676	777	37	819	719	16	740
"MD"	2004	3	16	10	7	405	405	409	8	418	475	18	495	436	10	449
"MD"	2004	3	16	11	7	300	300	296	5	303	344	12	358	311	6	317
"MD"	2004	3	16	12	7	729	729	721	12	735	836	23	861	753	18	782
"MD"	2004	3	16	13	7	741	741	799	10	812	914	35	952	826	17	845
"MD"	2004	3	16	14	7	1368	1370	1495	15	1522	1646	73	1721	1525	33	1565
"MD"	2004	3	17	1	7	652	652	639	26	678	696	37	741	657	27	706
"MD"	2004	3	17	2	7	431	432	453	10	465	505	24	530	475	10	490
"MD"	2004	3	18	1	7	419	419	434	5	445	501	16	519	454	16	475
"MD"	2004	3	18	2	7	552	556	538	56	628	629	86	731	584	62	669
"MD"	2004	3	19	1	7	486	487	499	10	514	553	26	580	524	10	545
"MD"	2004	3	19	2	7	601	607	566	84	674	645	146	807	609	92	725
"MD"	2004	3	20	1	7	409	410	411	5	418	472	18	491	431	5	438
"MD"	2004	3	20	2	7	242	242	234	7	245	276	22	300	254	12	269
"MD"	2004	3	20	3	7	732	732	727	12	745	880	37	917	787	19	812
"MD"	2004	3	20	4	7	305	306	309	4	315	347	19	368	316	9	328
"MD"	2004	3	20	5	7	96	96	104	1	105	119	9	128	102	3	105
"MD"	2004	3	20	6	7	478	479	477	9	489	539	24	563	510	13	526
"MD"	2004	3	20	7	7	1472	1473	1498	26	1526	1709	61	1774	1575	41	1625
"MD"	2004	3	20	8	7	884	884	918	36	961	1021	72	1098	962	50	1016
"MD"	2004	3	20	9	7	261	262	266	20	288	285	44	332	274	25	302
"MD"	2004	3	20	10	7	149	151	126	52	179	127	80	209	136	57	196
"MD"	2004	3	20	11	7	123	123	119	24	144	128	40	169	123	30	153
"MD"	2004	3	20	12	7	386	387	343	69	421	361	134	503	377	72	458
"MD"	2004	3	21	1	3	291	295	243	73	337	274	88	374	273	72	359
"MD"	2004	3	21	2	7	467	473	446	51	504	506	75	589	489	47	544
"MD"	2004	3	21	3	3	438	440	401	63	485	425	155	588	453	90	550
"MD"	2004	3	21	4	3	138	138	129	17	151	135	37	175	142	20	165
"MD"	2004	3	22	1	7	391	395	324	161	492	387	211	603	408	141	559
"MD"	2004	3	22	2	3	573	583	546	220	785	518	285	819	543	256	812
"MD"	2004	3	23	1	3	522	528	431	209	663	439	284	735	455	237	705
"MD"	2004	3	23	2	3	310	312	278	61	351	303	97	405	306	72	381
"MD"	2004	3	23	3	3	496	499	447	148	623	411	292	716	463	196	672
"MD"	2004	3	24	1	3	294	296	284	86	379	284	129	421	295	97	402
"MD"	2004	3	24	2	3	296	302	252	119	387	268	150	423	264	129	408
"MD"	2004	3	24	3	3	632	643	539	250	810	533	366	910	585	273	872
"MD"	2004	3	24	4	3	791	808	723	268	1024	609	522	1145	729	341	1093
"MD"	2004	3	24	5	3	718	730	651	257	934	528	523	1070	676	328	1022
"MD"	2004	3	25	1	7	1006	1008	1004	67	1083	1072	127	1205	1031	76	1114
"MD"	2004	3	25	2	7	725	727	733	34	784	802	73	879	764	44	826
"MD"	2004	3	25	3	3	716	719	653	251	932	569	515	1101	672	357	1046
"MD"	2004	3	25	4	3	616	625	611	215	853	484	498	997	639	299	954
"MD"	2004	3	25	5	2	517	517	464	18	496	591	36	632	537	27	571
"MD"	2004	3	25	6	2	703	708	645	97	754	706	179	894	711	119	840
"MD"	2004	3	25	7	2	94	95	86	11	98	117	19	137	98	14	116
"MD"	2004	3	25	8	2	399	399	370	19	400	478	7	487	436	4	452
"MD"	2004	3	25	9	2	903	904	800	27	838	1042	42	1091	961	20	992
"MD"	2004	3	25	10	2	509	509	462	14	479	570	34	607	539	21	560
"MD"	2004	3	25	11	2	182	182	163	67	240	138	142	284	181	87	272
"MD"	2004	3	25	12	2	372	382	332	121	465	285	240	536	340	161	518
"MD"	2004	3	25	13	2	177	177	173	43	227	150	106	259	174	72	247
"MD"	2004	3	25	14	2	242	243	226	36	273	236	66	308	238	52	298
"MD"	2004	3	25	15	2	292	295	256	68	337	265	133	401	290	77	372
"MD"	2004	3	25	16	2	368	372	334	98	443	284	215	510	357	123	488
"MD"	2004	3	26	1	2	122	122	105	37	145	80	92	173	119	45	164
"MD"	2004	3	26	2	2	527	528	499	75	596	513	150	666	562	82	647
"MD"	2004	3	26	3	3	399	406	406	108	529	320	294	625	410	168	587
"MD"	2004	3	26	4	3	345	346	351	85	450	259	284	547	350	150	507
"MD"	2004	3	26	5	3	173	176	159	64	231	148	109	265	160	84	253
"MD"	2004	3	26	6	3	272	274	308	39	362	323	120	446	358	64	430
"MD"	2004	3	26	7	3	215	217	210	35	253	220	97	318	247	49	301
"MD"	2004	3	26	8	3	214	216	192	76	280	178	126	309	207	94	307
"MD"	2004	3	26	9	3	805	812	737	260	1031	644	534	1200	759	367	1155
"MD"	2004	3	26	10	3	574	583	574	106	703	530	278	821	616	149	783
"MD"	2004	3	26	11	3	270	272	258	59	331	234	155	395	281	79	368
"MD"	2004	3	26	12	7	177	178	192	13	209	204	29	237	203	12	219
"MD"	2004	3	26	13	3	252	254	249	71	331	204	186	392	254	112	370
"MD"	2004	3	26	14	2	10	10	10	2	13	11	3	14	10	2	13
"MD"	2004	3	26	15	3	207	210	203	63	270	161	185	352	220	103	328
"MD"	2004	3	26	16	2	466	466	420	35	461	513	55	570	473	37	519
"MD"	2004	3	26	17	2	537	539	485	29	524	576	41	619	558	18	584
"MD"	2004	3	26	18	2	90	90	82	6	88	97	19	117	96	8	105
"MD"	2004	3	26	19	2	459	459	417	41	462	495	61	557	483	29	516
"MD"	2004	3	26	20	2	740	741	641	44	696	797	98	899	743	64	816
"MD"	2004	3	26	21	3	545	547	525	26	563	591	75	672	582	45	631
"MD"	2004	3	26	22	3	283	284	270	10	286	292	38	333	295	19	314
"MD"	2004	3	26	23	2	824	825	727	70	829	844	137	984	817	81	918
"MD"	2004	3	26	24	2	267	267	251	20	282	299	38	340	271	37	312
"MD"	2004	3	26	25	2	378	380	337	32	379	412	60	474	395	36	435
"MD"	2004	3	26	26	2	859	861	812	37	868	951	70	1025	896	47	955
"MD"	2004	3	26	27	2	570	570	515	37	566	610	66	678	577	43	626
"MD"	2004	3	26	28	2	320	324	278	62	345	313	97	413	315	73	390
"MD"	2004	3	26	29	2	239	241	216	59	289	228	104	332	241	67	312
"MD"	2004	3	26	30	2	504	507	465	59	530	494	119	620	513	72	592
"MD"	2004	3	26	31	2	432	433	379	37	422	433	81	515	428	50	481
"MD"	2004	3	26	32	2	1591	1594	1430	134	1604	1603	268	1884	1598	157	1770
"MD"	2004	3	26	33	2	336	339	310	82	405	283	167	455	336	106	446
"MD"	2004	3	26	34	3	256	260	238	86	339	219	150	374	244	111	360
"MD"	2004	3	27	1	2	243	245	234	36	289	265	65	332	250	54	310
"MD"	2004	3	27	2	3	274	278	284	42	354	286	81	378	289	67	368
"MD"	2004	3	27	3	3	270	274	256	58	334	268	104	380	278	74	362
"MD"	2004	3	27	4	2	601	604	541	113	690	564	201	772	593	123	734
"MD"	2004	3	27	5	3	227	231	195	74	274	191	118	311	201	89	295
"MD"	2004	3	27	6	3	581	583	575	107	709	541	231	786	586	160	761
"MD"	2004	3	27	7	2	951	952	877	163	1074	908	330	1248	951	204	1173
"MD"	2004	3	27	8	2	402	405	366	54	437	378	137	520	383	91	486
"MD"	2004	3	27	9	2	922	927	843	213	1091	778	439	1236	876	305	1190
"MD"	2004	3	27	10	3	286	287	269	74	359	256	132	394	272	91	374
"MD"	2004	3	27	11	3	519	525	464	191	684	429	306	760	491	224	728
"MD"	2004	3	27	12	3	684	693	623	244	900	528	464	1005	624	330	972
"MD"	2004	3	27	13	3	258	261	243	106	357	187	210	403	231	151	392
"MD"	2004	3	27	14	3	171	173	149	82	237	107	161	270	148	106	262
"MD"	2004	3	27	15	3	186	187	180	85	273	165	138	304	189	103	296
"MD"	2004	3	27	16	2	1001	1007	875	193	1125	931	325	1271	961	235	1224
"MD"	2004	3	27	17	3	924	936	864	248	1167	825	447	1300	885	325	1249
"MD"	2004	3	27	18	2	778	784	716	89	827	789	176	974	777	124	911
"MD"	2004	3	27	19	3	271	277	261	47	328	251	99	353	268	60	340
"MD"	2004	3	27	20	7	542	550	514	85	625	551	136	693	535	98	661
"MD"	2004	3	27	21	7	741	749	732	98	876	788	174	971	782	113	918
"MD"	2004	3	27	22	2	329	331	297	26	329	342	41	385	340	26	369
"MD"	2004	3	27	23	2	130	130	114	13	129	137	38	177	143	13	159
"MD"	2004	3	27	24	2	1115	1116	1042	42	1111	1198	104	1305	1136	69	1226
"MD"	2004	3	27	25	2	1274	1277	1128	50	1201	1359	120	1488	1315	61	1383
"MD"	2004	3	27	26	3	317	317	293	11	311	333	25	360	322	17	341
"MD"	2004	3	27	27	7	370	370	356	14	378	402	28	432	390	15	411
"MD"	2004	3	27	28	7	641	642	628	29	664	681	56	740	642	39	689
"MD"	2004	3	27	29	7	420	424	411	37	468	451	51	511	432	38	480
"MD"	2004	3	27	30	7	748	749	739	17	761	836	47	887	790	23	817
"MD"	2004	3	27	31	7	671	672	646	16	670	721	46	770	688	24	719
"MD"	2004	3	27	32	3	420	421	372	6	389	456	23	482	432	9	448
"MD"	2004	3	27	33	2	619	619	531	31	576	654	61	722	617	36	662
"MD"	2004	3	27	34	2	782	782	712	33	764	824	83	910	803	46	858
"MD"	2004	3	27	35	2	1018	1019	922	93	1052	1038	176	1222	1026	108	1148
"MD"	2004	3	27	36	2	462	469	414	57	528	476	109	594	463	75	561
"MD"	2004	3	27	37	2	417	418	386	45	452	437	67	512	416	55	483
"MD"	2004	3	27	38	2	282	283	256	14	279	284	32	318	274	24	302
"MD"	2004	3	27	39	2	1116	1121	1014	90	1165	1187	159	1362	1161	96	1285
"MD"	2004	3	27	40	3	692	693	629	22	665	735	62	801	698	30	742
"MD"	2004	3	27	41	7	1263	1265	1244	23	1275	1403	71	1482	1304	30	1351
"MD"	2004	3	27	42	7	424	424	432	3	438	473	25	501	447	10	461
"MD"	2004	3	27	43	3	307	311	315	77	402	297	132	434	315	103	426
"MD"	2004	3	27	44	3	605	609	598	92	715	647	176	837	641	111	778
"MD"	2004	3	27	45	3	401	403	407	110	544	384	185	579	401	143	561
"MD"	2004	3	27	46	3	720	728	700	246	970	630	382	1024	675	312	1004
"MD"	2004	3	27	47	3	441	448	433	111	570	426	183	614	434	142	593
"MD"	2004	3	27	48	3	408	412	422	106	546	373	205	588	401	160	575
"MD"	2004	3	27	49	3	718	724	750	225	1009	695	372	1084	719	304	1049
"MD"	2004	3	27	50	3	407	407	416	62	486	396	138	539	416	98	519
"MD"	2004	3	27	51	3	584	589	617	127	778	605	185	811	608	162	793
"MD"	2004	3	27	52	3	817	823	850	156	1056	832	258	1106	839	213	1081
"MD"	2004	3	27	53	3	407	409	442	90	548	424	152	584	443	126	579
"MD"	2004	3	27	54	3	439	440	432	76	535	398	188	597	434	123	578
"MD"	2004	3	27	55	3	467	467	426	13	455	523	31	559	474	17	503
"MD"	2004	3	27	56	3	402	410	458	55	532	448	94	552	454	78	541
"MD"	2004	3	27	57	3	861	875	980	112	1147	934	256	1214	994	158	1179
"MD"	2004	3	27	58	3	601	606	660	54	734	663	102	777	662	82	763
"MD"	2004	3	27	59	3	77	77	84	2	88	87	14	103	91	9	101
"MD"	2004	3	27	60	7	1173	1173	1208	28	1240	1347	72	1425	1247	42	1301
"MD"	2004	3	27	61	7	708	708	711	9	724	826	30	858	750	20	779
"MD"	2004	3	27	62	7	255	255	262	6	271	296	16	314	276	8	287
"MD"	2004	3	27	63	7	327	328	345	10	358	385	22	409	363	12	379
"MD"	2004	3	27	64	7	436	436	465	7	473	512	24	540	477	9	488
"MD"	2004	3	27	65	7	778	778	827	23	852	930	51	987	854	23	887
"MD"	2004	3	27	66	7	286	287	293	8	302	347	18	366	299	12	315
"MD"	2004	3	27	67	3	388	389	386	22	418	413	81	496	403	35	449
"MD"	2004	3	27	68	7	398	399	400	10	415	450	34	487	419	15	438
"MD"	2004	3	27	69	3	538	541	550	38	599	534	174	711	578	76	661
"MD"	2004	3	27	70	3	641	650	702	95	817	539	366	920	685	170	873
"MD"	2004	3	27	71	3	694	703	779	117	920	543	447	996	742	203	960
"MD"	2004	3	27	72	3	1155	1170	1479	169	1667	1069	760	1839	1437	304	1751
"MD"	2004	3	27	73	3	890	896	979	90	1082	794	449	1248	999	170	1177
"MD"	2004	3	27	74	3	847	857	893	98	1015	809	353	1170	881	181	1078
"MD"	2004	3	27	75	3	823	837	1031	147	1192	691	627	1325	986	268	1261
"MD"	2004	3	28	1	7	593	594	608	24	632	632	71	704	629	35	665
"MD"	2004	3	28	2	7	502	503	508	7	520	548	29	579	519	22	543
"MD"	2004	3	28	3	7	369	369	378	12	391	403	36	442	380	20	403
"MD"	2004	3	28	4	7	751	751	753	18	774	838	38	878	773	23	801
"MD"	2004	3	28	5	7	540	541	563	14	585	614	24	642	585	24	613
"MD"	2004	3	28	6	7	222	223	225	6	233	246	10	257	230	2	234
"MD"	2004	3	28	7	7	326	326	337	11	351	361	19	382	335	15	360
"MD"	2004	3	28	8	7	629	629	647	15	666	695	44	745	666	18	690
"MD"	2004	3	28	9	7	750	752	769	19	793	834	59	897	794	27	827
"MD"	2004	3	28	10	7	598	598	606	11	632	666	23	696	599	25	642
"MD"	2004	3	28	11	7	791	794	803	44	863	897	83	989	838	49	902
"MD"	2004	3	28	12	7	944	944	955	78	1042	1021	131	1157	968	101	1075
"MD"	2004	3	28	13	7	1016	1018	1037	48	1103	1152	86	1245	1074	59	1152
"MD"	2004	3	28	14	7	197	197	206	17	224	216	21	237	210	15	226
"MD"	2004	3	28	15	7	537	539	587	14	602	622	45	671	589	28	621
"MD"	2004	3	28	16	7	260	260	254	17	274	282	29	314	271	18	291
"MD"	2004	3	28	17	7	508	509	468	120	600	466	156	630	479	119	611
"MD"	2004	3	28	18	7	687	694	666	142	822	685	187	884	670	152	838
"MD"	2004	4	1	1	7		0	1885	267	2178	1855	357	2239	1908	263	2194
"MD"	2004	4	1	2	7		0	858	183	1052	834	243	1087	887	166	1062
"MD"	2004	4	1	3	7		0	1549	613	2208	1480	777	2288	1640	575	2243
"MD"	2004	4	1	4	7		0	1287	572	1892	1220	718	1966	1343	570	1939
"MD"	2004	4	1	5	7		0	1523	553	2103	1466	685	2179	1621	486	2135
"MD"	2004	4	1	6	7		0	1694	349	2073	1639	488	2150	1727	348	2110
