state	year	county	precinct	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"SD"	2008	"Gregory"	"2"	295	511	806	469	362	831	532	300	832
"SD"	2008	"Gregory"	"3"	129	265	394	211	193	404	238	160	398
"SD"	2008	"Haakon"	"Community Room(06)"									
"SD"	2008	"Haakon"	"Deadman"	38	178	216	108	120	228	123	101	224
"SD"	2008	"Haakon"	"Deep Creek Church(06)"									
"SD"	2008	"Haakon"	"Kirley"	7	48	55	28	27	55	31	25	56
"SD"	2008	"Haakon"	"Lake Waggoner"	50	229	279	145	142	287	170	116	286
"SD"	2008	"Haakon"	"Midland"	31	197	228	104	130	234	123	111	234
"SD"	2008	"Haakon"	"Milesville"	13	108	121	42	83	125	48	75	123
"SD"	2008	"Haakon"	"South Fork"	48	179	227	124	106	230	136	90	226
"SD"	2008	"Hamlin"	"Bryant"	122	168	290	200	108	308	199	107	306
"SD"	2008	"Hamlin"	"Castlewood"	271	341	612	369	256	625	405	211	616
"SD"	2008	"Hamlin"	"Estelline"	274	253	527	394	144	538	420	116	536
"SD"	2008	"Hamlin"	"Hayti"	115	307	422	216	225	441	242	198	440
"SD"	2008	"Hamlin"	"Hazel"	32	99	131	51	89	140	59	79	138
"SD"	2008	"Hamlin"	"Norden"	188	392	580	289	308	597	329	263	592
"SD"	2008	"Hamlin"	"Oxford"	41	101	142	74	70	144	69	74	143
"SD"	2008	"Hand"	"1 (Including: 3)"									
"SD"	2008	"Hand"	"1(08)"	29	115	144	85	67	152	88	64	152
"SD"	2008	"Hand"	"2"	30	65	95	59	35	94	66	29	95
"SD"	2008	"Hand"	"3(08)"	28	65	93	61	33	94	69	24	93
"SD"	2008	"Hand"	"4"	11	46	57	32	26	58	31	27	58
"SD"	2008	"Hand"	"5 (Including: 8)"	53	105	158	98	66	164	106	58	164
"SD"	2008	"Hand"	"5(06)"									
"SD"	2008	"Hand"	"6"	77	103	180	130	60	190	132	53	185
"SD"	2008	"Hand"	"7"	50	86	136	96	42	138	94	43	137
"SD"	2008	"Hand"	"8(06)"									
"SD"	2008	"Hand"	"9 (Including: 10)"	21	121	142	50	94	144	53	92	145
"SD"	2008	"Hand"	"9(06)"									
"SD"	2008	"Hand"	"10(06)"									
"SD"	2008	"Hand"	"11"	204	259	463	303	169	472	328	141	469
"SD"	2008	"Hand"	"12"	215	282	497	322	183	505	346	157	503
"SD"	2008	"Hanson"	"1 - Emery Fire Hall"	498	761	1259	520	642	1162	534	612	1146
"SD"	2008	"Hanson"	"2 - Alex City Hall"	205	180	385	272	120	392	283	109	392
"SD"	2008	"Hanson"	"3 - Fulton Community Hall"	116	150	266	181	95	276	186	89	275
"SD"	2008	"Hanson"	"4 - Fulton Community Hall"	79	222	301	131	179	310	154	155	309
"SD"	2008	"Hanson"	"5 - Hanson County Courthouse"									
"SD"	2008	"Hanson"	"5 - Extension Bldg(08)"	63	113	176	107	71	178	111	66	177
"SD"	2008	"Hanson"	"BANSON-PLANO-ROSEDALE-WORTHEN(06)"									
"SD"	2008	"Hanson"	"BEULAH-WAYNE(06)"									
"SD"	2008	"Hanson"	"EDGERTON-SPRINGLAKE-FARMER(06)"									
"SD"	2008	"Hanson"	"JASPER-FULTON-FAIRVIEW(06)"									
"SD"	2008	"Hanson"	"TAYLOR-PLEASANT(06)"									
"SD"	2008	"Harding"	"Buffalo"	29	106	135	68	76	144	77	67	144
"SD"	2008	"Harding"	"Camp Crook"	30	91	121	67	64	131	87	43	130
"SD"	2008	"Harding"	"Fillmore"	14	34	48	19	32	51	29	22	51
"SD"	2008	"Harding"	"Govert(08)"	1	26	27	6	20	26	9	18	27
"SD"	2008	"Harding"	"Hilton"	31	84	115	44	74	118	67	49	116
"SD"	2008	"Harding"	"Ladner"	1	36	37	6	31	37	10	25	35
"SD"	2008	"Harding"	"Ludlow (Including: Vessey)"	10	45	55	25	32	57	30	26	56
"SD"	2008	"Harding"	"Poplar Grove"	6	53	59	19	40	59	20	39	59
"SD"	2008	"Harding"	"Reva (Including: Govert)"	9	77	86	16	70	86	36	49	85
"SD"	2008	"Harding"	"Vessey(08)"	4	23	27	14	13	27	11	14	25
"SD"	2008	"Hughes"	"5-Blunt City Hall"	55	202	257	132	131	263	161	101	262
"SD"	2008	"Hughes"	"7-Harrold Fire Hall"	24	104	128	74	53	127	79	52	131
"SD"	2008	"Hughes"	"9-Hyde"	62	35	97	84	18	102	90	14	104
"SD"	2008	"Hughes"	"11-Rural New Life Assembly Chu"	313	803	1116	613	524	1137	696	442	1138
"SD"	2008	"Hughes"	"21-Pierre City Auditorium"	232	324	556	348	217	565	366	196	562
"SD"	2008	"Hughes"	"22-Pierre(04)"									
"SD"	2008	"Hughes"	"23-Pierre PILC Rec Center"	252	323	575	378	210	588	412	168	580
"SD"	2008	"Hughes"	"24-Pierre Buchanan School"	278	427	705	459	258	717	509	203	712
"SD"	2008	"Hughes"	"25-Pierre(04)"									
"SD"	2008	"Hughes"	"26-Pierre Riggs Theater"	219	391	610	368	245	613	411	205	616
"SD"	2008	"Hughes"	"27-Pierre(04)"									
"SD"	2008	"Hughes"	"28-Pierre Courthouse"	257	403	660	408	269	677	427	243	670
"SD"	2008	"Hughes"	"29-Pierre Senior Citizen's Cen"	150	218	368	233	139	372	257	113	370
"SD"	2008	"Hughes"	"30-Pierre Faith Lutheran Churc"	269	353	622	415	215	630	459	173	632
"SD"	2008	"Hughes"	"31-Pierre Poplar Ave Fire Stat"	307	540	847	484	373	857	535	328	863
"SD"	2008	"Hughes"	"32-Pierre 7th Day Adv Church"	185	348	533	323	217	540	369	172	541
"SD"	2008	"Hughes"	"33-Pierre Resurrection Church"	184	352	536	331	216	547	355	190	545
"SD"	2008	"Hughes"	"34-Pierre No. 4 Fire Station"	250	475	725	405	321	726	463	258	721
"SD"	2008	"Hutchinson"	"1"	240	510	750	422	344	766	457	306	763
"SD"	2008	"Hutchinson"	"2"	279	540	819	458	368	826	534	282	816
"SD"	2008	"Hutchinson"	"3"	26	110	136	58	75	133	74	65	139
"SD"	2008	"Hutchinson"	"4"	191	227	418	313	116	429	318	107	425
"SD"	2008	"Hutchinson"	"5"	319	425	744	505	265	770	550	211	761
"SD"	2008	"Hutchinson"	"6"	145	338	483	285	210	495	313	182	495
"SD"	2008	"Hutchinson"	"7"	42	135	177	119	70	189	133	55	188
"SD"	2008	"Hutchinson"	"8(04)"									
"SD"	2008	"Hutchinson"	"9(04)"									
"SD"	2008	"Hutchinson"	"10(04)"									
"SD"	2008	"Hyde"	"1"	44	144	188	112	85	197	119	74	193
"SD"	2008	"Hyde"	"2"	63	136	199	116	85	201	124	77	201
"SD"	2008	"Hyde"	"3"	26	84	110	61	52	113	69	44	113
"SD"	2008	"Hyde"	"4"	57	153	210	131	91	222	156	66	222
"SD"	2008	"Hyde"	"5"	36	30	66	43	22	65	49	17	66
"SD"	2008	"Jackson"	"1 Cottonwood"	9	36	45	21	23	44	19	25	44
"SD"	2008	"Jackson"	"2 Interior"	27	78	105	57	50	107	49	58	107
"SD"	2008	"Jackson"	"3 Kadoka"	59	218	277	134	153	287	166	118	284
"SD"	2008	"Jackson"	"4 Kadoka"	51	115	166	92	76	168	102	66	168
"SD"	2008	"Jackson"	"5 Belvidere"	11	69	80	54	33	87	54	34	88
"SD"	2008	"Jackson"	"6 Long Valley"	42	66	108	56	55	111	57	52	109
"SD"	2008	"Jackson"	"7 Wanblee"	205	42	247	222	32	254	225	27	252
"SD"	2008	"Jackson"	"8 Green Valley"	31	44	75	50	26	76	50	26	76
"SD"	2008	"Jerauld"	"1"	300	275	575	408	174	582	422	158	580
"SD"	2008	"Jerauld"	"2"	63	91	154	107	52	159	105	51	156
"SD"	2008	"Jerauld"	"3"	84	56	140	104	42	146	107	38	145
"SD"	2008	"Jerauld"	"4"	49	53	102	65	41	106	73	32	105
"SD"	2008	"Jerauld"	"5"	46	71	117	90	32	122	85	37	122
"SD"	2008	"Jones"	"1 Okaton area"	36	167	203	87	117	204	102	104	206
"SD"	2008	"Jones"	"3 Wards II, III & Buffalo"	64	155	219	115	106	221	144	75	219
"SD"	2008	"Jones"	"5 Draper area"	47	141	188	101	95	196	124	71	195
"SD"	2008	"Jones"	"2 S.Creek, Capa & Bovine(04)"									
"SD"	2008	"Jones"	"4 Union, Highland & Van Metre(04)"									
"SD"	2008	"Kingsbury"	"Arlington Precinct"	296	291	587	447	156	603	476	122	598
"SD"	2008	"Kingsbury"	"Badger Precinct"	146	162	308	239	83	322	242	79	321
"SD"	2008	"Kingsbury"	"DeSmet Precinct"	438	480	918	653	293	946	659	277	936
"SD"	2008	"Kingsbury"	"Iroquois Precinct"	92	127	219	180	56	236	186	51	237
"SD"	2008	"Kingsbury"	"Lake Preston Precinct"	207	226	433	313	133	446	335	106	441
"SD"	2008	"Kingsbury"	"Oldham Precinct"	98	149	247	177	77	254	181	71	252
"SD"	2008	"Lake"	"Chester (Including: Franklin)"	257	223	480	339	146	485	365	119	484
"SD"	2008	"Lake"	"Concord (Including: Badus, Ramona Village, Wayne)"	128	130	258	214	57	271	220	47	267
"SD"	2008	"Lake"	"Farmington (Including: Clarno, Leroy, Orland)"	127	221	348	214	151	365	243	117	360
"SD"	2008	"Lake"	"Farmington (Including: Leroy)(04)"									
"SD"	2008	"Lake"	"Clarno Orland(04)"									
"SD"	2008	"Lake"	"Herman (Including: Winfred)"	240	195	435	309	131	440	327	108	435
"SD"	2008	"Lake"	"Lakeview"	200	263	463	285	185	470	319	153	472
"SD"	2008	"Lake"	"Nunda (Including: Nunda Village, Summit)"	69	94	163	110	53	163	116	46	162
"SD"	2008	"Lake"	"Ward 1 Precinct 1 (Including: Ward 1 Precinct 2, Ward 1 Precinct 3, Ward 1 Precinct 4)"	953	971	1924	1162	736	1898	1234	642	1876
"SD"	2008	"Lake"	"Ward 2 Precinct 1 (Including: Ward 2 Precinct 2, Ward 2 Precinct 3)"	476	363	839	641	219	860	688	171	859
"SD"	2008	"Lake"	"Ward 3 Precinct 1 (Including: Ward 3 Precinct 2, Ward 3 Precinct 3)"	388	321	709	528	199	727	548	177	725
"SD"	2008	"Lake"	"Ward 1 Precinct 1(06)"									
"SD"	2008	"Lake"	"Ward 1 Precinct 2(06)"									
"SD"	2008	"Lake"	"Ward 1 Precinct 3(06)"									
"SD"	2008	"Lake"	"Ward 1 Precinct 4(06)"									
"SD"	2008	"Lake"	"Ward 2 Precinct 1(06)"									
"SD"	2008	"Lake"	"Ward 2 Precinct 2(06)"									
"SD"	2008	"Lake"	"Ward 2 Precinct 3(06)"									
"SD"	2008	"Lake"	"Ward 3 Precinct 1(06)"									
"SD"	2008	"Lake"	"Ward 3 Precinct 2(06)"									
"SD"	2008	"Lake"	"Ward 3 Precinct 3(06)"									
"SD"	2008	"Lake"	"Wentworth (Including: Rutland, Wentworth Village)"	195	212	407	284	144	428	295	132	427
"SD"	2008	"Lawrence"	"Absentee Precinct"	1994	2480	4474	2452	2091	4543	2682	1830	4512
"SD"	2008	"Lawrence"	"Boxelder(06)"									
"SD"	2008	"Lawrence"	"Deadwood"	208	175	383	289	101	390	289	100	389
"SD"	2008	"Lawrence"	"Lead"	433	474	907	671	286	957	665	289	954
"SD"	2008	"Lawrence"	"Nemo"	90	140	230	131	105	236	148	89	237
"SD"	2008	"Lawrence"	"Rural 1"	197	350	547	305	250	555	333	223	556
"SD"	2008	"Lawrence"	"Spearfish Ward 1"	349	399	748	415	347	762	476	287	763
"SD"	2008	"Lawrence"	"Spearfish Ward 2"	450	581	1031	600	456	1056	664	375	1039
"SD"	2008	"Lawrence"	"Spearfish Ward 3"	441	642	1083	566	526	1092	627	464	1091
"SD"	2008	"Lawrence"	"St Onge"	95	211	306	150	162	312	184	131	315
"SD"	2008	"Lawrence"	"Valley 1"	206	464	670	332	352	684	371	316	687
"SD"	2008	"Lawrence"	"Valley 2"	251	475	726	370	377	747	421	323	744
"SD"	2008	"Lawrence"	"Whitewood"	218	396	614	395	241	636	394	231	625
"SD"	2008	"Lincoln"	"Beresford/Pleasant/Brooklyn"	196	246	442	289	156	445	317	126	443
"SD"	2008	"Lincoln"	"Canton 1,2,3"	428	509	937	598	361	959	690	262	952
"SD"	2008	"Lincoln"	"Canton 4 & 5"	281	294	575	378	215	593	434	160	594
"SD"	2008	"Lincoln"	"Dayton Township"	146	209	355	208	154	362	231	131	362
"SD"	2008	"Lincoln"	"Delapre Township"	365	614	979	562	434	996	622	370	992
"SD"	2008	"Lincoln"	"Delaware Township"	32	64	96	63	38	101	65	35	100
"SD"	2008	"Lincoln"	"Fairview Inc/Fairview Township"	43	87	130	67	67	134	78	54	132
"SD"	2008	"Lincoln"	"Grant Township"	86	116	202	135	70	205	134	70	204
"SD"	2008	"Lincoln"	"Harrisburg"	670	751	1421	912	522	1434	986	438	1424
"SD"	2008	"Lincoln"	"Highland/Canton Township"	190	229	419	272	166	438	299	137	436
"SD"	2008	"Lincoln"	"Hudson/Eden Township"	102	113	215	144	76	220	158	60	218
"SD"	2008	"Lincoln"	"LaValley Township"	92	172	264	141	129	270	170	102	272
"SD"	2008	"Lincoln"	"Lennox City"	479	499	978	686	311	997	740	247	987
"SD"	2008	"Lincoln"	"Lincoln Township"	45	62	107	80	29	109	70	40	110
"SD"	2008	"Lincoln"	"Norway Township"	65	75	140	92	49	141	106	34	140
"SD"	2008	"Lincoln"	"Perry Township"	156	231	387	235	155	390	251	139	390
"SD"	2008	"Lincoln"	"Sioux Falls 1-11"	640	1012	1652	820	836	1656	977	672	1649
"SD"	2008	"Lincoln"	"Sioux Falls 1-12"	581	750	1331	745	593	1338	860	475	1335
"SD"	2008	"Lincoln"	"Sioux Falls 1-13"	370	369	739	494	255	749	534	214	748
"SD"	2008	"Lincoln"	"Sioux Falls 1-14"	322	333	655	411	243	654	449	205	654
"SD"	2008	"Lincoln"	"Sioux Falls 1-16"	364	322	686	476	217	693	506	181	687
"SD"	2008	"Lincoln"	"Sioux Falls 2-10"	500	979	1479	655	834	1489	798	681	1479
"SD"	2008	"Lincoln"	"Sioux Falls 2-11"	375	729	1104	486	622	1108	564	539	1103
"SD"	2008	"Lincoln"	"Sioux Falls 2-12"	308	355	663	363	307	670	409	249	658
"SD"	2008	"Lincoln"	"Sioux Falls 2-13"	394	497	891	476	413	889	555	329	884
"SD"	2008	"Lincoln"	"Sioux Falls 2-15"	223	359	582	253	326	579	329	252	581
"SD"	2008	"Lincoln"	"Sioux Falls 1(04)"									
"SD"	2008	"Lincoln"	"Sioux Falls 1A(04)"									
"SD"	2008	"Lincoln"	"Sioux Falls 2(04)"									
"SD"	2008	"Lincoln"	"Sioux Falls 3(04)"									
"SD"	2008	"Lincoln"	"Sioux Falls 4(04)"									
"SD"	2008	"Lincoln"	"Springdale Township"	372	761	1133	591	560	1151	683	468	1151
"SD"	2008	"Lincoln"	"Tea City"	581	754	1335	856	502	1358	943	409	1352
"SD"	2008	"Lincoln"	"Worthing/Lynn Township"	236	312	548	391	177	568	412	154	566
"SD"	2008	"Lyman"	"1 IONA"	20	54	74	52	24	76	54	21	75
"SD"	2008	"Lyman"	"4 OACOMA"	146	202	348	242	124	366	247	114	361
"SD"	2008	"Lyman"	"6 RELIANCE"	67	82	149	94	56	150	94	56	150
"SD"	2008	"Lyman"	"7 LOWER BRULE"	268	24	292	277	17	294	274	17	291
"SD"	2008	"Lyman"	"9 KENNEBEC"	64	190	254	145	113	258	164	94	258
"SD"	2008	"Lyman"	"12 PRESHO"	113	256	369	215	165	380	257	126	383
"SD"	2008	"Lyman"	"13 VIVIAN"	32	86	118	51	72	123	62	59	121
"SD"	2008	"Marshall"	"Britton Twps"	150	122	272	200	78	278	211	66	277
"SD"	2008	"Marshall"	"Community Bldg"	126	75	201	147	52	199	159	38	197
"SD"	2008	"Marshall"	"Community Bldg 3 & Miller"	187	115	302	228	79	307	247	59	306
"SD"	2008	"Marshall"	"Eden Area"	188	102	290	227	69	296	249	44	293
"SD"	2008	"Marshall"	"Fun After Fifty"	131	89	220	155	63	218	168	50	218
"SD"	2008	"Marshall"	"Lake City Area"	155	131	286	198	89	287	223	61	284
"SD"	2008	"Marshall"	"Langford Area"	83	93	176	135	50	185	133	47	180
"SD"	2008	"Marshall"	"Pl Valley, White, Victor"	102	73	175	131	52	183	145	36	181
"SD"	2008	"Marshall"	"Veblen Area"	139	100	239	193	53	246	205	43	248
"SD"	2008	"McCook"	"Bridgewater Area-Rural"	141	348	489	266	245	511	284	224	508
"SD"	2008	"McCook"	"Canistota Area-Rural"	237	370	607	354	262	616	383	222	605
"SD"	2008	"McCook"	"Montrose Area-Rural"	293	272	565	406	177	583	436	141	577
"SD"	2008	"McCook"	"Salem Area-Rural"	149	195	344	241	114	355	245	108	353
"SD"	2008	"McCook"	"Salem City"	317	382	699	510	217	727	537	185	722
"SD"	2008	"McCook"	"Spencer Area-Rural"	82	79	161	132	36	168	121	46	167
"SD"	2008	"McPherson"	"101"	11	34	45	29	21	50	31	18	49
"SD"	2008	"McPherson"	"central"	84	172	256	143	119	262	164	93	257
"SD"	2008	"McPherson"	"northeast leola"	81	159	240	122	121	243	132	111	243
"SD"	2008	"McPherson"	"northwest"	81	197	278	148	135	283	159	122	281
"SD"	2008	"McPherson"	"southeast leola"	86	179	265	141	128	269	160	106	266
"SD"	2008	"McPherson"	"southwest"	98	174	272	157	109	266	169	95	264
"SD"	2008	"Meade"	"Alkali 6A"	37	97	134	67	74	141	87	53	140
"SD"	2008	"Meade"	"Base 23"	147	268	415	168	223	391	171	208	379
"SD"	2008	"Meade"	"Bear Butte 9"	39	116	155	63	96	159	79	81	160
"SD"	2008	"Meade"	"Black Hawk 14"	228	365	593	360	246	606	377	229	606
"SD"	2008	"Meade"	"Central Black Hawk 19"	180	347	527	287	254	541	301	236	537
"SD"	2008	"Meade"	"Central Sturgis 3"	110	170	280	173	115	288	167	121	288
"SD"	2008	"Meade"	"Chalk Butte 27"	23	113	136	46	101	147	63	83	146
"SD"	2008	"Meade"	"East Piedmont 12"	177	416	593	306	298	604	317	288	605
"SD"	2008	"Meade"	"East Sturgis 1"	122	188	310	171	136	307	177	131	308
"SD"	2008	"Meade"	"Elk Vale 21"	85	178	263	153	113	266	164	102	266
"SD"	2008	"Meade"	"Ellsworth 22"	40	112	152	50	86	136	52	84	136
"SD"	2008	"Meade"	"Elm Springs 18"	17	57	74	43	40	83	41	42	83
"SD"	2008	"Meade"	"Fairpoint 29"	6	30	36	22	19	41	21	20	41
"SD"	2008	"Meade"	"Faith 31"	60	205	265	134	142	276	141	134	275
"SD"	2008	"Meade"	"Harmony 8"	103	204	307	167	156	323	167	152	319
"SD"	2008	"Meade"	"Hereford 20"	11	37	48	34	24	58	31	26	57
"SD"	2008	"Meade"	"Marcus 41"	9	44	53	29	31	60	35	25	60
"SD"	2008	"Meade"	"Northeast Sturgis 1A"	70	95	165	119	52	171	117	54	171
"SD"	2008	"Meade"	"Northwest Sturgis 5"	183	295	478	312	177	489	315	166	481
"SD"	2008	"Meade"	"Piedmont 11"	262	478	740	387	360	747	403	349	752
"SD"	2008	"Meade"	"Pine 33"	12	60	72	32	53	85	35	54	89
"SD"	2008	"Meade"	"Red Owl 30"	10	70	80	36	44	80	40	39	79
"SD"	2008	"Meade"	"Rural Black Hawk 15"	363	726	1089	576	517	1093	603	487	1090
"SD"	2008	"Meade"	"Rural Sturgis 7"	74	174	248	133	124	257	137	117	254
"SD"	2008	"Meade"	"South Sturgis 2A"	131	207	338	214	135	349	210	138	348
"SD"	2008	"Meade"	"Southeast Piedmont 13"	324	785	1109	551	561	1112	590	522	1112
"SD"	2008	"Meade"	"Southeast Sturgis 2"	167	337	504	273	246	519	297	218	515
"SD"	2008	"Meade"	"Southwest Sturgis 4A"	123	187	310	202	118	320	203	112	315
"SD"	2008	"Meade"	"Sturgis 5A"	100	115	215	129	90	219	142	78	220
"SD"	2008	"Meade"	"Sulphur 35"	3	47	50	18	35	53	17	37	54
"SD"	2008	"Meade"	"Tilford 6"	261	422	683	383	308	691	396	292	688
"SD"	2008	"Meade"	"Union 40"	8	26	34	18	18	36	23	13	36
"SD"	2008	"Meade"	"Viewfield 17"	12	62	74	37	39	76	43	33	76
"SD"	2008	"Meade"	"West Black Hawk 16"	129	220	349	168	190	358	194	165	359
"SD"	2008	"Meade"	"West Elk Vale 24"	55	114	169	97	83	180	99	82	181
"SD"	2008	"Meade"	"West Sturgis 4"	68	110	178	109	75	184	106	79	185
"SD"	2008	"Meade"	"White Owl 25"	2	38	40	22	23	45	25	19	44
"SD"	2008	"Mellette"	"Central"	113	121	234	165	75	240	167	75	242
"SD"	2008	"Mellette"	"East"	45	113	158	84	75	159	99	62	161
"SD"	2008	"Mellette"	"West"	83	100	183	118	72	190	122	68	190
"SD"	2008	"Mellette"	"White River"	132	111	243	193	57	250	187	62	249
"SD"	2008	"Miner"	"Beaver, Clinton, Miner"	35	43	78	54	32	86	60	25	85
"SD"	2008	"Miner"	"Clearwater Howard Roswell Twps"	76	106	182	129	59	188	132	55	187
"SD"	2008	"Miner"	"Gr Valley Carthage Redstone Twp"	58	64	122	94	35	129	97	31	128
"SD"	2008	"Miner"	"Henden Adams Belleview Grafton"	92	98	190	156	45	201	160	37	197
"SD"	2008	"Miner"	"Howard City Ward 1"	91	67	158	124	40	164	127	36	163
"SD"	2008	"Miner"	"Howard City Ward 2"	87	64	151	118	39	157	124	34	158
"SD"	2008	"Miner"	"Howard City Ward 3"	78	63	141	107	41	148	111	36	147
"SD"	2008	"Miner"	"Vermillion, Canova, Rock Creek-"	88	72	160	133	37	170	139	30	169
"SD"	2008	"Minnehaha"	"1-1"	346	350	696	453	263	716	491	223	714
"SD"	2008	"Minnehaha"	"1-2"	320	309	629	396	242	638	412	222	634
"SD"	2008	"Minnehaha"	"1-3"	730	913	1643	790	761	1551	831	704	1535
"SD"	2008	"Minnehaha"	"1-4 (Including: 1-5)"	887	733	1620	1084	557	1641	1124	508	1632
"SD"	2008	"Minnehaha"	"1-6"	764	665	1429	964	478	1442	1018	422	1440
"SD"	2008	"Minnehaha"	"1-7(08)"	631	745	1376	840	555	1395	940	450	1390
"SD"	2008	"Minnehaha"	"1-8"	452	485	937	587	365	952	650	299	949
"SD"	2008	"Minnehaha"	"1-9"	663	701	1364	902	490	1392	973	409	1382
"SD"	2008	"Minnehaha"	"1-10"	962	880	1842	1188	677	1865	1307	560	1867
"SD"	2008	"Minnehaha"	"1-15(08)"	332	259	591	403	191	594	438	155	593
"SD"	2008	"Minnehaha"	"1-17"									
"SD"	2008	"Minnehaha"	"2-1"	601	803	1404	723	695	1418	852	556	1408
"SD"	2008	"Minnehaha"	"2-2"	696	972	1668	866	803	1669	976	679	1655
"SD"	2008	"Minnehaha"	"2-3"	678	745	1423	865	574	1439	938	496	1434
"SD"	2008	"Minnehaha"	"2-4"	579	444	1023	738	296	1034	787	249	1036
"SD"	2008	"Minnehaha"	"2-5(08)"	625	560	1185	794	406	1200	844	352	1196
"SD"	2008	"Minnehaha"	"2-6"	677	709	1386	846	559	1405	950	457	1407
"SD"	2008	"Minnehaha"	"2-7"	632	810	1442	839	623	1462	931	523	1454
"SD"	2008	"Minnehaha"	"2-8"	500	649	1149	658	503	1161	721	428	1149
"SD"	2008	"Minnehaha"	"2-9"	552	709	1261	715	552	1267	789	479	1268
"SD"	2008	"Minnehaha"	"2-14"	632	823	1455	791	676	1467	922	534	1456
"SD"	2008	"Minnehaha"	"3-1(08)"	655	464	1119	789	356	1145	827	314	1141
"SD"	2008	"Minnehaha"	"3-3(04)"									
"SD"	2008	"Minnehaha"	"3-4(08)"	790	506	1296	923	387	1310	943	349	1292
"SD"	2008	"Minnehaha"	"3-5"	484	294	778	594	198	792	611	175	786
"SD"	2008	"Minnehaha"	"3-6"	821	437	1258	964	317	1281	994	281	1275
"SD"	2008	"Minnehaha"	"3-7"	674	462	1136	807	348	1155	859	290	1149
"SD"	2008	"Minnehaha"	"3-8"	244	231	475	288	194	482	315	168	483
"SD"	2008	"Minnehaha"	"3-9"	1186	1161	2347	1369	918	2287	1446	822	2268
"SD"	2008	"Minnehaha"	"3-10"	356	466	822	467	359	826	523	297	820
"SD"	2008	"Minnehaha"	"3-11"	734	924	1658	950	710	1660	1092	571	1663
"SD"	2008	"Minnehaha"	"3-12"	708	574	1282	912	383	1295	975	316	1291
"SD"	2008	"Minnehaha"	"3-13(08)"	804	910	1714	977	738	1715	1132	572	1704
"SD"	2008	"Minnehaha"	"3-14"	404	428	832	532	316	848	595	247	842
"SD"	2008	"Minnehaha"	"3-15"									
"SD"	2008	"Minnehaha"	"3-16"									
"SD"	2008	"Minnehaha"	"3-17"									
"SD"	2008	"Minnehaha"	"4-1 (Including: 5-15)"									
"SD"	2008	"Minnehaha"	"4-1 (Including: 4-2)(08)"	729	336	1065	841	252	1093	877	210	1087
"SD"	2008	"Minnehaha"	"4-1(06)"									
"SD"	2008	"Minnehaha"	"4-2(06)"									
"SD"	2008	"Minnehaha"	"4-3(08)"	317	212	529	407	139	546	423	120	543
"SD"	2008	"Minnehaha"	"4-4"	602	288	890	710	215	925	741	171	912
"SD"	2008	"Minnehaha"	"4-5"	512	361	873	645	248	893	676	210	886
"SD"	2008	"Minnehaha"	"4-6"	308	144	452	373	98	471	387	80	467
"SD"	2008	"Minnehaha"	"4-7 (Including: 4-8)"	922	699	1621	1120	518	1638	1190	445	1635
"SD"	2008	"Minnehaha"	"4-9"	632	467	1099	781	341	1122	820	291	1111
"SD"	2008	"Minnehaha"	"4-10"	576	546	1122	758	370	1128	804	327	1131
"SD"	2008	"Minnehaha"	"4-11"	729	788	1517	904	627	1531	1034	488	1522
"SD"	2008	"Minnehaha"	"4-12"									
"SD"	2008	"Minnehaha"	"4-13"									
"SD"	2008	"Minnehaha"	"5-1 (Including: 5-2)"	834	452	1286	970	339	1309	979	315	1294
"SD"	2008	"Minnehaha"	"5-1(04)"									
"SD"	2008	"Minnehaha"	"5-2(04)"									
"SD"	2008	"Minnehaha"	"5-3"	337	252	589	425	179	604	447	155	602
"SD"	2008	"Minnehaha"	"5-4"	610	389	999	708	295	1003	740	262	1002
"SD"	2008	"Minnehaha"	"5-5"	525	338	863	628	249	877	639	232	871
"SD"	2008	"Minnehaha"	"5-6"	663	530	1193	813	399	1212	862	340	1202
"SD"	2008	"Minnehaha"	"5-7"	416	359	775	478	299	777	513	258	771
"SD"	2008	"Minnehaha"	"5-8"	560	473	1033	626	409	1035	690	343	1033
"SD"	2008	"Minnehaha"	"5-9"	440	293	733	491	237	728	502	219	721
"SD"	2008	"Minnehaha"	"5-10"	455	385	840	578	271	849	619	222	841
"SD"	2008	"Minnehaha"	"5-11"	408	317	725	487	242	729	534	195	729
"SD"	2008	"Minnehaha"	"5-12"	473	380	853	580	280	860	631	226	857
"SD"	2008	"Minnehaha"	"5-13"	406	399	805	490	327	817	534	279	813
"SD"	2008	"Minnehaha"	"5-14"									
"SD"	2008	"Minnehaha"	"5-16"									
"SD"	2008	"Minnehaha"	"VP-1"	325	400	725	480	263	743	525	215	740
"SD"	2008	"Minnehaha"	"VP-2"	701	1227	1928	973	977	1950	1148	797	1945
"SD"	2008	"Minnehaha"	"VP-3"	887	1383	2270	1168	1034	2202	1312	880	2192
"SD"	2008	"Minnehaha"	"VP-4"	579	581	1160	797	393	1190	849	335	1184
"SD"	2008	"Minnehaha"	"VP-5"	647	828	1475	931	559	1490	1042	448	1490
"SD"	2008	"Minnehaha"	"VP-6"	299	332	631	406	238	644	431	206	637
"SD"	2008	"Minnehaha"	"VP-7"	733	791	1524	1059	513	1572	1180	382	1562
"SD"	2008	"Minnehaha"	"VP-8"	310	416	726	504	239	743	546	195	741
